State,Year,Quarter,Pincode,Transaction_count,Transaction_amount,Region
Manipur,2021,1,795148,30444,95740714.71725169,North-Eastern Region
Manipur,2021,1,795107,29678,91689029.57496028,North-Eastern Region
Manipur,2021,1,795103,28626,88442534.4035099,North-Eastern Region
Manipur,2021,1,795128,28339,117955874.61714461,North-Eastern Region
Manipur,2021,1,795149,26145,92674945.95095426,North-Eastern Region
Manipur,2021,2,795004,2185030,5211049973.461838,North-Eastern Region
Manipur,2021,2,795001,46325,131734104.17665221,North-Eastern Region
Manipur,2021,2,795133,44948,144473238.2793905,North-Eastern Region
Manipur,2021,2,795138,42030,122133179.4389199,North-Eastern Region
Manipur,2021,2,795002,41066,111647241.34338759,North-Eastern Region
Manipur,2021,2,795128,38339,126121651.0522275,North-Eastern Region
Manipur,2021,2,795148,38043,110126803.80705279,North-Eastern Region
Manipur,2021,2,795103,35832,89128017.27387874,North-Eastern Region
Manipur,2021,2,795107,35141,106224479.6465747,North-Eastern Region
Manipur,2021,2,795149,28651,84575734.09783354,North-Eastern Region
Manipur,2021,3,795004,2823956,6823004582.206873,North-Eastern Region
Manipur,2021,3,795001,63235,207496231.9425019,North-Eastern Region
Manipur,2021,3,795133,53340,176697938.2338231,North-Eastern Region
Manipur,2021,3,795002,52916,166795951.3399719,North-Eastern Region
Manipur,2021,3,795138,51630,164039582.1649532,North-Eastern Region
Manipur,2021,3,795128,51217,179539018.97418422,North-Eastern Region
Manipur,2021,3,795148,47825,145269736.73353168,North-Eastern Region
Manipur,2021,3,795107,43620,131825035.7734827,North-Eastern Region
Manipur,2021,3,795103,42874,122545388.96263911,North-Eastern Region
Manipur,2021,3,795149,35644,122341897.59110549,North-Eastern Region
Manipur,2021,4,795004,3416235,8509771291.735896,North-Eastern Region
Manipur,2021,4,795001,80571,271500636.64166105,North-Eastern Region
Manipur,2021,4,795002,62748,205142971.62766662,North-Eastern Region
Manipur,2021,4,795133,60364,204797473.27130088,North-Eastern Region
Manipur,2021,4,795138,58879,187064825.8482265,North-Eastern Region
Manipur,2021,4,795128,54120,203958848.4487077,North-Eastern Region
Manipur,2021,4,795148,53342,150150678.4973253,North-Eastern Region
Manipur,2021,4,795107,49515,143644492.90495372,North-Eastern Region
Manipur,2021,4,795149,42501,148358606.6738293,North-Eastern Region
Manipur,2021,4,795103,41864,121139818.62556691,North-Eastern Region
Manipur,2022,1,795004,3869356,9537639096.801764,North-Eastern Region
Manipur,2022,1,795001,87098,289715782.8274056,North-Eastern Region
Manipur,2022,1,795002,69943,219152370.991076,North-Eastern Region
Manipur,2022,1,795138,69278,217457160.92532122,North-Eastern Region
Manipur,2022,1,795148,67820,179456880.5027323,North-Eastern Region
Manipur,2022,1,795133,64420,222493009.0014654,North-Eastern Region
Manipur,2022,1,795128,58936,213716654.9992883,North-Eastern Region
Manipur,2022,1,795107,56033,164219914.714515,North-Eastern Region
Manipur,2022,1,795149,50677,172077929.79922792,North-Eastern Region
Manipur,2022,1,795130,47315,138828052.6805875,North-Eastern Region
Manipur,2022,2,795004,4573299,10202669169.8948,North-Eastern Region
Manipur,2022,2,795001,103360,328026661.7391803,North-Eastern Region
Manipur,2022,2,795002,84068,250002708.0822985,North-Eastern Region
Manipur,2022,2,795148,80833,192486883.545121,North-Eastern Region
Manipur,2022,2,795138,73873,222746775.51901352,North-Eastern Region
Manipur,2022,2,795133,68627,249690972.01648748,North-Eastern Region
Manipur,2022,2,795107,60583,167710615.4388258,North-Eastern Region
Manipur,2022,2,795130,56502,143292534.7974475,North-Eastern Region
Manipur,2022,2,795128,55970,193974478.1163001,North-Eastern Region
Manipur,2022,2,795149,50379,169332377.91341412,North-Eastern Region
Manipur,2022,3,795004,4302756,9730640425.077581,North-Eastern Region
Manipur,2022,3,795003,300051,680012369.5505146,North-Eastern Region
Manipur,2022,3,795001,159116,418419057.6136114,North-Eastern Region
Manipur,2022,3,795128,128345,335796943.42720884,North-Eastern Region
Manipur,2022,3,795103,115879,274869023.0314992,North-Eastern Region
Manipur,2022,3,795002,90949,263713677.77366853,North-Eastern Region
Manipur,2022,3,795148,86932,198139322.31495643,North-Eastern Region
Manipur,2022,3,795138,80059,227730675.68179002,North-Eastern Region
Manipur,2022,3,795133,68707,234564424.5141055,North-Eastern Region
Manipur,2022,3,795130,66313,154921111.1451959,North-Eastern Region
Manipur,2022,4,795004,4334975,9947583589.937635,North-Eastern Region
Manipur,2022,4,795103,206973,479899121.4021985,North-Eastern Region
Manipur,2022,4,795001,151452,395569197.4433253,North-Eastern Region
Manipur,2022,4,795138,127631,339597446.4884654,North-Eastern Region
Manipur,2022,4,795003,117634,289439627.9608227,North-Eastern Region
Manipur,2022,4,795002,106022,276026598.93112993,North-Eastern Region
Manipur,2022,4,795148,90628,222872265.42437688,North-Eastern Region
Manipur,2022,4,795129,77019,205922863.0067138,North-Eastern Region
Manipur,2022,4,795133,75053,243754919.00761878,North-Eastern Region
Manipur,2022,4,795130,68326,165211575.1112417,North-Eastern Region
Meghalaya,2018,1,793002,6326,6240111.071966832,North-Eastern Region
Meghalaya,2018,1,793001,5245,8652691.777738439,North-Eastern Region
Meghalaya,2018,1,793101,3563,4766271.01956466,North-Eastern Region
Meghalaya,2018,1,793210,3343,5290588.530271051,North-Eastern Region
Meghalaya,2018,1,794105,2197,2975311.228892166,North-Eastern Region
Meghalaya,2018,1,794001,1873,1540690.0262952226,North-Eastern Region
Meghalaya,2018,1,793151,1551,1429788.4230707106,North-Eastern Region
Meghalaya,2018,1,793004,1549,2521411.5242451695,North-Eastern Region
Meghalaya,2018,1,794101,1494,1672332.2139974874,North-Eastern Region
Meghalaya,2018,1,794104,1448,2307282.756329104,North-Eastern Region
Meghalaya,2018,2,793001,7159,14913054.712842239,North-Eastern Region
Meghalaya,2018,2,793002,6136,10310363.4341123,North-Eastern Region
Meghalaya,2018,2,793101,5129,7424696.232345499,North-Eastern Region
Meghalaya,2018,2,793210,4566,9791290.933769494,North-Eastern Region
Meghalaya,2018,2,794001,2982,4358257.116650416,North-Eastern Region
Meghalaya,2018,2,794105,2973,5665655.6102624,North-Eastern Region
Meghalaya,2018,2,793011,2765,4038235.733626153,North-Eastern Region
Meghalaya,2018,2,793022,2668,3708245.6682565995,North-Eastern Region
Meghalaya,2018,2,793004,2396,5164910.26275328,North-Eastern Region
Meghalaya,2018,2,794101,1990,3441094.526427978,North-Eastern Region
Meghalaya,2018,3,793002,11883,14458549.379494721,North-Eastern Region
Meghalaya,2018,3,793001,11765,25835260.860682033,North-Eastern Region
Meghalaya,2018,3,793210,7878,14188319.57715133,North-Eastern Region
Meghalaya,2018,3,793101,7087,13434015.05874553,North-Eastern Region
Meghalaya,2018,3,794105,4254,7160224.867681785,North-Eastern Region
Meghalaya,2018,3,793011,4002,10857672.01110512,North-Eastern Region
Meghalaya,2018,3,794101,3971,6539166.435811928,North-Eastern Region
Meghalaya,2018,3,794001,3734,6456455.718209652,North-Eastern Region
Meghalaya,2018,3,793004,3724,8621736.170358278,North-Eastern Region
Meghalaya,2018,3,793018,2921,3690909.015228115,North-Eastern Region
Meghalaya,2018,4,793001,15970,40796934.65361333,North-Eastern Region
Meghalaya,2018,4,793002,14358,28490192.39190429,North-Eastern Region
Meghalaya,2018,4,793210,10538,23552874.56895237,North-Eastern Region
Meghalaya,2018,4,794105,9404,14388348.377020521,North-Eastern Region
Meghalaya,2018,4,793101,9221,21905952.470023688,North-Eastern Region
Meghalaya,2018,4,793200,7828,6620807.6932651065,North-Eastern Region
Meghalaya,2018,4,794001,6102,11176948.68392998,North-Eastern Region
Meghalaya,2018,4,793011,5184,13068701.77859375,North-Eastern Region
Meghalaya,2018,4,794101,5179,10377005.13797041,North-Eastern Region
Meghalaya,2018,4,793004,4851,13033139.82141654,North-Eastern Region
Meghalaya,2019,1,793002,28260,47614066.463449284,North-Eastern Region
Meghalaya,2019,1,793001,20618,46460197.11599845,North-Eastern Region
Meghalaya,2019,1,793210,14958,28395154.11230164,North-Eastern Region
Meghalaya,2019,1,793101,14090,29092921.43792212,North-Eastern Region
Meghalaya,2019,1,794105,8432,16562926.603982091,North-Eastern Region
Meghalaya,2019,1,793200,7527,9756768.050656514,North-Eastern Region
Meghalaya,2019,1,793011,6472,12712694.051971631,North-Eastern Region
Meghalaya,2019,1,794001,6386,10540968.32888627,North-Eastern Region
Meghalaya,2019,1,793007,6077,13402205.49675305,North-Eastern Region
Meghalaya,2019,1,793004,5923,14086152.17261368,North-Eastern Region
Meghalaya,2019,2,793002,49250,90504986.23512761,North-Eastern Region
Meghalaya,2019,2,793001,22222,55877235.38842714,North-Eastern Region
Meghalaya,2019,2,793210,14510,28610121.08392622,North-Eastern Region
Meghalaya,2019,2,793101,13302,29851975.83860094,North-Eastern Region
Meghalaya,2019,2,794105,7819,17407836.415025342,North-Eastern Region
Meghalaya,2019,2,794001,7062,13833419.88526365,North-Eastern Region
Meghalaya,2019,2,793011,6978,14917142.69454962,North-Eastern Region
Meghalaya,2019,2,794101,6715,14757332.88519729,North-Eastern Region
Meghalaya,2019,2,793007,6190,16088134.955487821,North-Eastern Region
Meghalaya,2019,2,794104,6158,14243341.373156471,North-Eastern Region
Meghalaya,2019,3,793002,47462,111694863.8935962,North-Eastern Region
Meghalaya,2019,3,793001,31145,68316585.31334187,North-Eastern Region
Meghalaya,2019,3,793210,18397,33108395.850708213,North-Eastern Region
Meghalaya,2019,3,793101,17736,36297169.54306739,North-Eastern Region
Meghalaya,2019,3,794001,10853,19322241.79897889,North-Eastern Region
Meghalaya,2019,3,793011,10365,21827382.40488483,North-Eastern Region
Meghalaya,2019,3,794101,9799,22332798.39088451,North-Eastern Region
Meghalaya,2019,3,794105,9656,20429507.43140905,North-Eastern Region
Meghalaya,2019,3,793007,9022,21023651.24484979,North-Eastern Region
Meghalaya,2019,3,793004,7815,16618368.82972683,North-Eastern Region
Meghalaya,2019,4,793002,64202,141840260.03395092,North-Eastern Region
Meghalaya,2019,4,793001,41000,85894629.64508922,North-Eastern Region
Meghalaya,2019,4,793210,20905,37586960.52058244,North-Eastern Region
Meghalaya,2019,4,793101,20737,46083094.50099954,North-Eastern Region
Meghalaya,2019,4,793011,11705,23534585.17065487,North-Eastern Region
Meghalaya,2019,4,794001,11569,22619785.4163734,North-Eastern Region
Meghalaya,2019,4,794105,11417,25059701.623267498,North-Eastern Region
Meghalaya,2019,4,794101,10833,23317622.526411653,North-Eastern Region
Meghalaya,2019,4,793007,10180,20840088.265794046,North-Eastern Region
Meghalaya,2019,4,793103,9225,22415880.325744882,North-Eastern Region
Meghalaya,2020,1,793001,103312,285965673.368166,North-Eastern Region
Meghalaya,2020,1,793002,81054,223117575.8558091,North-Eastern Region
Meghalaya,2020,1,793101,24418,57033079.522833854,North-Eastern Region
Meghalaya,2020,1,793210,23907,47019739.75789624,North-Eastern Region
Meghalaya,2020,1,794105,14847,35002277.88050316,North-Eastern Region
Meghalaya,2020,1,794001,14318,22670338.28748143,North-Eastern Region
Meghalaya,2020,1,794101,13517,29171032.312730867,North-Eastern Region
Meghalaya,2020,1,793011,12926,26418953.019765146,North-Eastern Region
Meghalaya,2020,1,793007,11987,25544122.56159583,North-Eastern Region
Meghalaya,2020,1,794104,11922,24914660.28161904,North-Eastern Region
Meghalaya,2020,2,793001,82349,214418577.07837707,North-Eastern Region
Meghalaya,2020,2,793002,70788,193010397.5736631,North-Eastern Region
Meghalaya,2020,2,793210,28832,47657281.151307054,North-Eastern Region
Meghalaya,2020,2,794105,24842,56811190.41707551,North-Eastern Region
Meghalaya,2020,2,793101,24250,52144803.31830437,North-Eastern Region
Meghalaya,2020,2,794101,21478,34647259.56330724,North-Eastern Region
Meghalaya,2020,2,794104,21074,36943959.07084694,North-Eastern Region
Meghalaya,2020,2,794001,20774,28346124.39371379,North-Eastern Region
Meghalaya,2020,2,793011,19781,32336628.06380527,North-Eastern Region
Meghalaya,2020,2,793007,16882,33226515.23506782,North-Eastern Region
Meghalaya,2020,3,793001,64872,184743614.1839891,North-Eastern Region
Meghalaya,2020,3,793210,30783,57545869.04358561,North-Eastern Region
Meghalaya,2020,3,793101,27591,66215432.85843975,North-Eastern Region
Meghalaya,2020,3,793002,25567,60802742.83728131,North-Eastern Region
Meghalaya,2020,3,794001,25373,50664604.68429879,North-Eastern Region
Meghalaya,2020,3,794101,24905,53652092.515856765,North-Eastern Region
Meghalaya,2020,3,794105,22882,59399190.74937115,North-Eastern Region
Meghalaya,2020,3,793011,21592,43087330.898544274,North-Eastern Region
Meghalaya,2020,3,794104,21547,47873284.320860684,North-Eastern Region
Meghalaya,2020,3,793007,16753,38314852.83594275,North-Eastern Region
Meghalaya,2020,4,793001,83561,243804216.4579554,North-Eastern Region
Meghalaya,2020,4,793101,41902,122314911.77438089,North-Eastern Region
Meghalaya,2020,4,793210,39853,84641953.63804965,North-Eastern Region
Meghalaya,2020,4,793002,35148,90824743.22220911,North-Eastern Region
Meghalaya,2020,4,794104,30771,73373737.27993046,North-Eastern Region
Meghalaya,2020,4,794105,30734,86993928.46389738,North-Eastern Region
Meghalaya,2020,4,794101,29717,68562680.9545369,North-Eastern Region
Meghalaya,2020,4,794001,29667,72534395.9048683,North-Eastern Region
Meghalaya,2020,4,793011,26651,60635630.16237356,North-Eastern Region
Meghalaya,2020,4,793007,20922,52343345.73500208,North-Eastern Region
Meghalaya,2021,1,793001,135187,386470990.4137241,North-Eastern Region
Meghalaya,2021,1,793101,47550,142699873.1320424,North-Eastern Region
Meghalaya,2021,1,793210,43747,105030977.5126673,North-Eastern Region
Meghalaya,2021,1,794105,31553,109155457.5924793,North-Eastern Region
Meghalaya,2021,1,794104,30637,76541640.32672727,North-Eastern Region
Meghalaya,2021,1,793002,29718,85654930.73375626,North-Eastern Region
Meghalaya,2021,1,794101,24109,67301542.41078459,North-Eastern Region
Meghalaya,2021,1,794001,23620,60607668.94902579,North-Eastern Region
Meghalaya,2021,1,793011,22762,57330709.17315665,North-Eastern Region
Meghalaya,2021,1,793102,19946,46084786.68011867,North-Eastern Region
Meghalaya,2021,2,793001,165598,426313703.5332465,North-Eastern Region
Meghalaya,2021,2,793210,57026,115283268.9767565,North-Eastern Region
Meghalaya,2021,2,793101,48528,131101653.8656277,North-Eastern Region
Meghalaya,2021,2,794104,48384,107138411.28592521,North-Eastern Region
Meghalaya,2021,2,794105,43088,137176096.5253765,North-Eastern Region
Meghalaya,2021,2,793002,34320,92640341.41461834,North-Eastern Region
Meghalaya,2021,2,794001,27790,64440313.686985776,North-Eastern Region
Meghalaya,2021,2,794101,27136,65710918.685022615,North-Eastern Region
Meghalaya,2021,2,793011,27035,63624325.075326465,North-Eastern Region
Meghalaya,2021,2,793102,25533,52914945.54701148,North-Eastern Region
Meghalaya,2021,3,793001,207464,530904907.1968767,North-Eastern Region
Meghalaya,2021,3,793210,66079,138267841.6780718,North-Eastern Region
Meghalaya,2021,3,793101,65749,174667201.9321692,North-Eastern Region
Meghalaya,2021,3,794104,55480,120467614.248896,North-Eastern Region
Meghalaya,2021,3,794105,50251,166891324.2112767,North-Eastern Region
Meghalaya,2021,3,793002,43791,129825349.22695379,North-Eastern Region
Meghalaya,2021,3,794001,35755,91612880.48331752,North-Eastern Region
Meghalaya,2021,3,794101,33796,92968033.62205568,North-Eastern Region
Meghalaya,2021,3,793011,33163,80876112.08763699,North-Eastern Region
Meghalaya,2021,3,793102,30417,68272870.03577398,North-Eastern Region
Meghalaya,2021,4,793001,263013,690414224.1540794,North-Eastern Region
Meghalaya,2021,4,793101,117054,278722454.6712885,North-Eastern Region
Meghalaya,2021,4,793210,87932,196204865.70305172,North-Eastern Region
Meghalaya,2021,4,794104,73841,191081991.33937842,North-Eastern Region
