State,Year,Quarter,District,Transaction_count,Transaction_amount,Latitude,Longitude,Region
Manipur,2018,1,Kangpokpi,4187,12129421.38384918,17.6913198,74.0094374,North-Eastern Region
Manipur,2018,1,Noney,646,747261.2810295916,17.6913198,74.0094374,North-Eastern Region
Manipur,2018,1,Imphal East,21960,26028937.810027562,17.6913198,74.0094374,North-Eastern Region
Manipur,2018,1,Thoubal,8288,8366772.887529282,24.84529,94.1449785,North-Eastern Region
Manipur,2018,1,Kakching,1622,1924584.2384454876,24.84529,94.1449785,North-Eastern Region
Manipur,2018,1,Jiribam,1305,3564799.4519929583,24.84529,94.1449785,North-Eastern Region
Manipur,2018,1,Ukhrul,1399,1647288.6651835062,25.311073800000003,94.47537752375742,North-Eastern Region
Manipur,2018,1,Tamenglong,1007,1709209.2458958817,24.9855683,93.5025164,North-Eastern Region
Manipur,2018,1,Kamjong,329,236107.7403536682,25.0,94.5,North-Eastern Region
Manipur,2018,1,Chandel,880,1376995.1405003848,25.0,94.5,North-Eastern Region
Manipur,2018,1,Bishnupur,7005,11341627.66784508,24.6319847,93.7619193,North-Eastern Region
Manipur,2018,1,Senapati,613,577840.1682329748,25.333333,94.166667,North-Eastern Region
Manipur,2018,1,Pherzawl,2,778.0896294258192,24.2634436330316,93.19096471191015,North-Eastern Region
Manipur,2018,1,Churachandpur,4081,11708258.721273841,24.3429852,93.6928709,North-Eastern Region
Manipur,2018,1,Tengnoupal,882,660028.7721459618,24.3429852,93.6928709,North-Eastern Region
Manipur,2018,1,Imphal West,29863,46026262.666274294,24.3429852,93.6928709,North-Eastern Region
Manipur,2018,2,Kangpokpi,6741,20315625.916537788,17.6913198,74.0094374,North-Eastern Region
Manipur,2018,2,Noney,1051,2486030.8565162863,17.6913198,74.0094374,North-Eastern Region
Manipur,2018,2,Imphal East,42065,54561898.745482706,17.6913198,74.0094374,North-Eastern Region
Manipur,2018,2,Thoubal,20689,17968719.21656375,24.84529,94.1449785,North-Eastern Region
Manipur,2018,2,Kakching,3879,6411513.656549769,24.84529,94.1449785,North-Eastern Region
Manipur,2018,2,Jiribam,2710,6467614.407545684,24.84529,94.1449785,North-Eastern Region
Manipur,2018,2,Ukhrul,2800,6394470.819340965,25.311073800000003,94.47537752375742,North-Eastern Region
Manipur,2018,2,Tamenglong,1714,4747280.086110413,24.9855683,93.5025164,North-Eastern Region
Manipur,2018,2,Kamjong,340,446574.11265748634,25.0,94.5,North-Eastern Region
Manipur,2018,2,Chandel,1619,3525831.9511511945,25.0,94.5,North-Eastern Region
Manipur,2018,2,Bishnupur,11338,19352100.53894212,24.6319847,93.7619193,North-Eastern Region
Manipur,2018,2,Senapati,970,2034357.3575923673,25.333333,94.166667,North-Eastern Region
Manipur,2018,2,Pherzawl,11,1036.3525697348664,24.2634436330316,93.19096471191015,North-Eastern Region
Manipur,2018,2,Churachandpur,7110,18055703.27078783,24.3429852,93.6928709,North-Eastern Region
Manipur,2018,2,Tengnoupal,2080,6077962.2428630125,24.3429852,93.6928709,North-Eastern Region
Manipur,2018,2,Imphal West,46604,84363001.78828333,24.3429852,93.6928709,North-Eastern Region
Manipur,2018,3,Kangpokpi,9151,27937402.09243063,17.6913198,74.0094374,North-Eastern Region
Manipur,2018,3,Noney,1636,3959453.6371438224,17.6913198,74.0094374,North-Eastern Region
Manipur,2018,3,Imphal East,60511,89605715.78431109,17.6913198,74.0094374,North-Eastern Region
Manipur,2018,3,Thoubal,19399,34092748.23724542,24.84529,94.1449785,North-Eastern Region
Manipur,2018,3,Kakching,4590,9968419.417644013,24.84529,94.1449785,North-Eastern Region
Manipur,2018,3,Jiribam,3959,6601625.253335206,24.84529,94.1449785,North-Eastern Region
Manipur,2018,3,Ukhrul,3600,9802720.723219434,25.311073800000003,94.47537752375742,North-Eastern Region
Manipur,2018,3,Tamenglong,2829,6192820.941522401,24.9855683,93.5025164,North-Eastern Region
Manipur,2018,3,Kamjong,349,673262.7657017015,25.0,94.5,North-Eastern Region
Manipur,2018,3,Chandel,2591,5588239.711362864,25.0,94.5,North-Eastern Region
Manipur,2018,3,Bishnupur,13649,24368236.71101466,24.6319847,93.7619193,North-Eastern Region
Manipur,2018,3,Senapati,1416,2555370.7700600782,25.333333,94.166667,North-Eastern Region
Manipur,2018,3,Pherzawl,48,97583.08278583639,24.2634436330316,93.19096471191015,North-Eastern Region
Manipur,2018,3,Churachandpur,8671,27468832.4132897,24.3429852,93.6928709,North-Eastern Region
Manipur,2018,3,Tengnoupal,3282,13385091.180977922,24.3429852,93.6928709,North-Eastern Region
Manipur,2018,3,Imphal West,53577,121033722.07207741,24.3429852,93.6928709,North-Eastern Region
Manipur,2018,4,Kangpokpi,13325,42081524.60610112,17.6913198,74.0094374,North-Eastern Region
Manipur,2018,4,Noney,2598,7315230.191123211,17.6913198,74.0094374,North-Eastern Region
Manipur,2018,4,Imphal East,54610,129176222.4126263,17.6913198,74.0094374,North-Eastern Region
Manipur,2018,4,Thoubal,24817,52899731.29086943,24.84529,94.1449785,North-Eastern Region
Manipur,2018,4,Kakching,6508,13429124.004544502,24.84529,94.1449785,North-Eastern Region
Manipur,2018,4,Jiribam,5444,13414981.1559591,24.84529,94.1449785,North-Eastern Region
Manipur,2018,4,Ukhrul,4538,15201316.568829259,25.311073800000003,94.47537752375742,North-Eastern Region
Manipur,2018,4,Tamenglong,4866,13057576.007177811,24.9855683,93.5025164,North-Eastern Region
Manipur,2018,4,Kamjong,845,2822478.1128238714,25.0,94.5,North-Eastern Region
Manipur,2018,4,Chandel,4425,13092276.48848191,25.0,94.5,North-Eastern Region
Manipur,2018,4,Bishnupur,19048,37263259.12396772,24.6319847,93.7619193,North-Eastern Region
Manipur,2018,4,Senapati,2902,7569372.186811532,25.333333,94.166667,North-Eastern Region
Manipur,2018,4,Pherzawl,112,103445.61904358957,24.2634436330316,93.19096471191015,North-Eastern Region
Manipur,2018,4,Churachandpur,14801,54503246.75234864,24.3429852,93.6928709,North-Eastern Region
Manipur,2018,4,Tengnoupal,5426,22155446.62844094,24.3429852,93.6928709,North-Eastern Region
Manipur,2018,4,Imphal West,71845,181598328.15686062,24.3429852,93.6928709,North-Eastern Region
Manipur,2019,1,Kangpokpi,15937,42225052.52830845,17.6913198,74.0094374,North-Eastern Region
Manipur,2019,1,Noney,3526,7995454.9708068315,17.6913198,74.0094374,North-Eastern Region
Manipur,2019,1,Imphal East,65076,147611078.9308065,17.6913198,74.0094374,North-Eastern Region
Manipur,2019,1,Thoubal,24257,47210976.00123881,24.84529,94.1449785,North-Eastern Region
Manipur,2019,1,Kakching,6683,13774811.29579331,24.84529,94.1449785,North-Eastern Region
Manipur,2019,1,Jiribam,5957,16988787.69086654,24.84529,94.1449785,North-Eastern Region
Manipur,2019,1,Ukhrul,6222,16838560.88842248,25.311073800000003,94.47537752375742,North-Eastern Region
Manipur,2019,1,Tamenglong,6373,13975000.5431365,24.9855683,93.5025164,North-Eastern Region
Manipur,2019,1,Kamjong,994,2575925.7869967697,25.0,94.5,North-Eastern Region
Manipur,2019,1,Chandel,4711,14267105.401719611,25.0,94.5,North-Eastern Region
Manipur,2019,1,Bishnupur,19486,48193281.39036342,24.6319847,93.7619193,North-Eastern Region
Manipur,2019,1,Senapati,3382,7787710.744660139,25.333333,94.166667,North-Eastern Region
Manipur,2019,1,Pherzawl,189,363380.8157813267,24.2634436330316,93.19096471191015,North-Eastern Region
Manipur,2019,1,Churachandpur,16940,53360483.200224034,24.3429852,93.6928709,North-Eastern Region
Manipur,2019,1,Tengnoupal,6064,21054191.304917272,24.3429852,93.6928709,North-Eastern Region
Manipur,2019,1,Imphal West,79612,205676258.93003768,24.3429852,93.6928709,North-Eastern Region
Manipur,2019,2,Kangpokpi,16230,47129360.10420916,17.6913198,74.0094374,North-Eastern Region
Manipur,2019,2,Noney,3382,10075253.47749266,17.6913198,74.0094374,North-Eastern Region
Manipur,2019,2,Imphal East,60830,163251483.3940719,17.6913198,74.0094374,North-Eastern Region
Manipur,2019,2,Thoubal,20528,50609235.60475471,24.84529,94.1449785,North-Eastern Region
Manipur,2019,2,Kakching,6912,16106582.0722597,24.84529,94.1449785,North-Eastern Region
Manipur,2019,2,Jiribam,6285,17270321.13495751,24.84529,94.1449785,North-Eastern Region
Manipur,2019,2,Ukhrul,7984,21521804.28243749,25.311073800000003,94.47537752375742,North-Eastern Region
Manipur,2019,2,Tamenglong,5763,15814788.02104999,24.9855683,93.5025164,North-Eastern Region
Manipur,2019,2,Kamjong,974,3032919.691310563,25.0,94.5,North-Eastern Region
Manipur,2019,2,Chandel,5816,18618364.59858592,25.0,94.5,North-Eastern Region
Manipur,2019,2,Bishnupur,17577,41645991.98921693,24.6319847,93.7619193,North-Eastern Region
Manipur,2019,2,Senapati,4057,9803824.584911618,25.333333,94.166667,North-Eastern Region
Manipur,2019,2,Pherzawl,226,354755.2995869209,24.2634436330316,93.19096471191015,North-Eastern Region
Manipur,2019,2,Churachandpur,15958,52974898.07418257,24.3429852,93.6928709,North-Eastern Region
Manipur,2019,2,Tengnoupal,6226,22523708.10563105,24.3429852,93.6928709,North-Eastern Region
Manipur,2019,2,Imphal West,78677,232056651.71484098,24.3429852,93.6928709,North-Eastern Region
Manipur,2019,3,Kangpokpi,23953,61269618.19095348,17.6913198,74.0094374,North-Eastern Region
Manipur,2019,3,Noney,4592,10163311.00111577,17.6913198,74.0094374,North-Eastern Region
Manipur,2019,3,Imphal East,79728,206224069.84990162,17.6913198,74.0094374,North-Eastern Region
Manipur,2019,3,Thoubal,25149,56874722.87584109,24.84529,94.1449785,North-Eastern Region
Manipur,2019,3,Kakching,10786,21658629.89109011,24.84529,94.1449785,North-Eastern Region
Manipur,2019,3,Jiribam,6684,15754766.09675823,24.84529,94.1449785,North-Eastern Region
Manipur,2019,3,Ukhrul,11017,25516446.13860418,25.311073800000003,94.47537752375742,North-Eastern Region
Manipur,2019,3,Tamenglong,9939,22282886.13079204,24.9855683,93.5025164,North-Eastern Region
Manipur,2019,3,Kamjong,1537,3909906.0631627766,25.0,94.5,North-Eastern Region
Manipur,2019,3,Chandel,9230,20201420.06184667,25.0,94.5,North-Eastern Region
Manipur,2019,3,Bishnupur,23755,49667965.86779255,24.6319847,93.7619193,North-Eastern Region
Manipur,2019,3,Senapati,5730,12992196.55965154,25.333333,94.166667,North-Eastern Region
Manipur,2019,3,Pherzawl,370,763600.6287200841,24.2634436330316,93.19096471191015,North-Eastern Region
Manipur,2019,3,Churachandpur,23946,67550608.43753463,24.3429852,93.6928709,North-Eastern Region
Manipur,2019,3,Tengnoupal,7570,21841055.265559103,24.3429852,93.6928709,North-Eastern Region
Manipur,2019,3,Imphal West,101022,266880799.5036096,24.3429852,93.6928709,North-Eastern Region
Manipur,2019,4,Kangpokpi,28686,74931231.19366804,17.6913198,74.0094374,North-Eastern Region
Manipur,2019,4,Noney,6326,14165358.76754523,17.6913198,74.0094374,North-Eastern Region
Manipur,2019,4,Imphal East,96589,249197379.85855162,17.6913198,74.0094374,North-Eastern Region
Manipur,2019,4,Thoubal,32971,73727196.96627039,24.84529,94.1449785,North-Eastern Region
Manipur,2019,4,Kakching,12984,31541265.822046842,24.84529,94.1449785,North-Eastern Region
Manipur,2019,4,Jiribam,7943,19814795.85459569,24.84529,94.1449785,North-Eastern Region
Manipur,2019,4,Ukhrul,12148,33065935.19669049,25.311073800000003,94.47537752375742,North-Eastern Region
Manipur,2019,4,Tamenglong,11954,27326669.899029642,24.9855683,93.5025164,North-Eastern Region
Manipur,2019,4,Kamjong,1618,5668618.53808438,25.0,94.5,North-Eastern Region
Manipur,2019,4,Chandel,11650,30393939.8714514,25.0,94.5,North-Eastern Region
Manipur,2019,4,Bishnupur,31835,72704593.78015086,24.6319847,93.7619193,North-Eastern Region
Manipur,2019,4,Senapati,7994,15860386.82079871,25.333333,94.166667,North-Eastern Region
Manipur,2019,4,Pherzawl,537,1737007.4828713536,24.2634436330316,93.19096471191015,North-Eastern Region
Manipur,2019,4,Churachandpur,26420,76031748.45585427,24.3429852,93.6928709,North-Eastern Region
Manipur,2019,4,Tengnoupal,9616,28805257.52817887,24.3429852,93.6928709,North-Eastern Region
Manipur,2019,4,Imphal West,150073,445926296.0528502,24.3429852,93.6928709,North-Eastern Region
Manipur,2020,1,Kangpokpi,33643,81400323.90620552,17.6913198,74.0094374,North-Eastern Region
Manipur,2020,1,Noney,8941,23331883.38449249,17.6913198,74.0094374,North-Eastern Region
Manipur,2020,1,Imphal East,97573,222479758.42504123,17.6913198,74.0094374,North-Eastern Region
Manipur,2020,1,Thoubal,40558,92413414.3395817,24.84529,94.1449785,North-Eastern Region
Manipur,2020,1,Kakching,16690,37525920.224365644,24.84529,94.1449785,North-Eastern Region
Manipur,2020,1,Jiribam,8704,20332072.3920429,24.84529,94.1449785,North-Eastern Region
Manipur,2020,1,Ukhrul,13355,30659040.231015503,25.311073800000003,94.47537752375742,North-Eastern Region
Manipur,2020,1,Tamenglong,14451,31491246.17045552,24.9855683,93.5025164,North-Eastern Region
Manipur,2020,1,Kamjong,2768,6910208.366847619,25.0,94.5,North-Eastern Region
Manipur,2020,1,Chandel,13716,31278977.085135244,25.0,94.5,North-Eastern Region
Manipur,2020,1,Bishnupur,40172,83818557.86725357,24.6319847,93.7619193,North-Eastern Region
Manipur,2020,1,Senapati,9922,18344875.73618003,25.333333,94.166667,North-Eastern Region
Manipur,2020,1,Pherzawl,982,1624394.409407775,24.2634436330316,93.19096471191015,North-Eastern Region
Manipur,2020,1,Churachandpur,33637,84566221.4462608,24.3429852,93.6928709,North-Eastern Region
Manipur,2020,1,Tengnoupal,12297,33219739.52686035,24.3429852,93.6928709,North-Eastern Region
Manipur,2020,1,Imphal West,471392,1799193747.3658042,24.3429852,93.6928709,North-Eastern Region
Manipur,2020,2,Kangpokpi,48617,105034881.0369594,17.6913198,74.0094374,North-Eastern Region
Manipur,2020,2,Noney,14604,44082720.74102519,17.6913198,74.0094374,North-Eastern Region
Manipur,2020,2,Imphal East,127255,269647863.435566,17.6913198,74.0094374,North-Eastern Region
Manipur,2020,2,Thoubal,66183,158615301.5132838,24.84529,94.1449785,North-Eastern Region
Manipur,2020,2,Kakching,30404,53791181.45126964,24.84529,94.1449785,North-Eastern Region
Manipur,2020,2,Jiribam,13861,28862256.51424871,24.84529,94.1449785,North-Eastern Region
Manipur,2020,2,Ukhrul,24243,43560417.96634197,25.311073800000003,94.47537752375742,North-Eastern Region
Manipur,2020,2,Tamenglong,21294,47020896.803083815,24.9855683,93.5025164,North-Eastern Region
Manipur,2020,2,Kamjong,4430,11168145.84426119,25.0,94.5,North-Eastern Region
Manipur,2020,2,Chandel,21517,49008541.100852005,25.0,94.5,North-Eastern Region
Manipur,2020,2,Bishnupur,70841,142299534.9528148,24.6319847,93.7619193,North-Eastern Region
Manipur,2020,2,Senapati,17187,27792929.584587093,25.333333,94.166667,North-Eastern Region
Manipur,2020,2,Pherzawl,1363,4220742.5953207435,24.2634436330316,93.19096471191015,North-Eastern Region
Manipur,2020,2,Churachandpur,50818,128936170.2549285,24.3429852,93.6928709,North-Eastern Region
Manipur,2020,2,Tengnoupal,18676,50033115.3184253,24.3429852,93.6928709,North-Eastern Region
Manipur,2020,2,Imphal West,551775,2034861513.6925411,24.3429852,93.6928709,North-Eastern Region
Manipur,2020,3,Kangpokpi,56646,141494952.88474348,17.6913198,74.0094374,North-Eastern Region
Manipur,2020,3,Noney,12955,42576247.008017324,17.6913198,74.0094374,North-Eastern Region
Manipur,2020,3,Imphal East,148992,357420385.4660148,17.6913198,74.0094374,North-Eastern Region
Manipur,2020,3,Thoubal,75667,178314817.4095067,24.84529,94.1449785,North-Eastern Region
Manipur,2020,3,Kakching,33268,72744605.62932977,24.84529,94.1449785,North-Eastern Region
Manipur,2020,3,Jiribam,17173,44785891.804611705,24.84529,94.1449785,North-Eastern Region
Manipur,2020,3,Ukhrul,27857,63120519.96337035,25.311073800000003,94.47537752375742,North-Eastern Region
Manipur,2020,3,Tamenglong,24595,57102594.74572652,24.9855683,93.5025164,North-Eastern Region
Manipur,2020,3,Kamjong,5040,16944663.48515765,25.0,94.5,North-Eastern Region
Manipur,2020,3,Chandel,25158,63504521.07112962,25.0,94.5,North-Eastern Region
Manipur,2020,3,Bishnupur,82097,178752852.0332132,24.6319847,93.7619193,North-Eastern Region
Manipur,2020,3,Senapati,22336,47618195.96020885,25.333333,94.166667,North-Eastern Region
Manipur,2020,3,Pherzawl,2016,4920973.997680077,24.2634436330316,93.19096471191015,North-Eastern Region
Manipur,2020,3,Churachandpur,61160,179008408.76793513,24.3429852,93.6928709,North-Eastern Region
Manipur,2020,3,Tengnoupal,19244,50761115.422037035,24.3429852,93.6928709,North-Eastern Region
Manipur,2020,3,Imphal West,805964,3116905375.221828,24.3429852,93.6928709,North-Eastern Region
Manipur,2020,4,Kangpokpi,74472,216458503.2885683,17.6913198,74.0094374,North-Eastern Region
Manipur,2020,4,Noney,14618,52819316.83640482,17.6913198,74.0094374,North-Eastern Region
Manipur,2020,4,Imphal East,179438,524041651.0001225,17.6913198,74.0094374,North-Eastern Region
Manipur,2020,4,Thoubal,87208,249311101.38298762,24.84529,94.1449785,North-Eastern Region
Manipur,2020,4,Kakching,37180,96767393.90324816,24.84529,94.1449785,North-Eastern Region
Manipur,2020,4,Jiribam,19898,56276520.99872882,24.84529,94.1449785,North-Eastern Region
Manipur,2020,4,Ukhrul,32947,91688189.17603046,25.311073800000003,94.47537752375742,North-Eastern Region
Manipur,2020,4,Tamenglong,27674,77956516.78360562,24.9855683,93.5025164,North-Eastern Region
Manipur,2020,4,Kamjong,6676,21815826.79135724,25.0,94.5,North-Eastern Region
Manipur,2020,4,Chandel,31540,90473275.49273106,25.0,94.5,North-Eastern Region
Manipur,2020,4,Bishnupur,95869,267444206.3886954,24.6319847,93.7619193,North-Eastern Region
Manipur,2020,4,Senapati,27636,79537295.38666978,25.333333,94.166667,North-Eastern Region
