State,Year,Quarter,District,Registered_users,App_opens,Latitude,Longitude,Region
Karnataka,2021,2,Belagavi,1213293,44624929,15.8572666,74.5069343,Southern Region
Karnataka,2021,2,Kolar,571929,30373692,13.1794187,78.26805837975584,Southern Region
Karnataka,2021,2,Uttara Kannada,367399,16680175,14.883333,74.583333,Southern Region
Karnataka,2021,2,Tumakuru,790148,50740889,13.3400771,77.1006208,Southern Region
Karnataka,2021,2,Yadgir,203336,16112341,16.7670964,77.1403984,Southern Region
Karnataka,2021,2,Bengaluru Urban,10604609,300938617,12.8632604,77.4338693,Southern Region
Karnataka,2021,2,Chikkaballapura,399185,25947736,13.5883185,77.78043012088901,Southern Region
Karnataka,2021,2,Davanagere,543821,25570785,14.25041265,75.82562831445583,Southern Region
Karnataka,2021,2,Bagalkote,479927,22075518,16.28998085,75.58255865030114,Southern Region
Karnataka,2021,2,Vijayapura,582278,34636839,16.811059649999997,75.89714732778502,Southern Region
Karnataka,2021,2,Koppal,308936,21252031,15.57825725,76.31063911702896,Southern Region
Karnataka,2021,2,Bidar,441065,31639098,18.02315245,77.249718672587,Southern Region
Karnataka,2021,2,Bengaluru Rural,684759,26632282,18.02315245,77.249718672587,Southern Region
Karnataka,2021,2,Raichur,455771,29994576,16.054719400000003,76.90160088383311,Southern Region
Karnataka,2021,2,Chamarajanagara,187469,12338325,11.9238058,76.9393558,Southern Region
Karnataka,2021,2,Dakshina Kannada,798331,15802873,12.82133045,75.22767162650372,Southern Region
Karnataka,2021,2,Hassan,526240,28769195,13.029374,76.17429357550145,Southern Region
Karnataka,2021,2,Dharwad,763441,25161458,15.37259455,75.13728310525259,Southern Region
Karnataka,2021,2,Shivamogga,526831,23646109,13.9326093,75.574978,Southern Region
Karnataka,2021,2,Udupi,407264,11064393,13.52617505,74.87325316307695,Southern Region
Karnataka,2021,2,Gadag,240378,14743188,15.416337,75.68075427946448,Southern Region
Karnataka,2021,3,Mysuru,1250860,48272120,12.1988434,76.61353212165531,Southern Region
Karnataka,2021,3,Chitradurga,417163,36001947,14.3051049,76.52948762295526,Southern Region
Karnataka,2021,3,Kalaburagi,694567,50256674,17.24191785,76.7753828143516,Southern Region
Karnataka,2021,3,Ramanagara,448065,29062035,12.72465905,77.32018505519862,Southern Region
Karnataka,2021,3,Mandya,528361,29967986,12.6336348,76.73023183296073,Southern Region
Karnataka,2021,3,Kodagu,175878,11030231,12.2335192,76.2818865,Southern Region
Karnataka,2021,3,Chikkamagaluru,335416,23262222,13.4005751,75.6327382353719,Southern Region
Karnataka,2021,3,Haveri,340458,21691814,14.714635,75.38456743047416,Southern Region
Karnataka,2021,3,Ballari,814170,54246591,15.34594225,76.82043303614613,Southern Region
Karnataka,2021,3,Belagavi,1304051,58354498,15.8572666,74.5069343,Southern Region
Karnataka,2021,3,Kolar,615004,37214686,13.1794187,78.26805837975584,Southern Region
Karnataka,2021,3,Uttara Kannada,395160,21489269,14.883333,74.583333,Southern Region
Karnataka,2021,3,Tumakuru,850678,59870049,13.3400771,77.1006208,Southern Region
Karnataka,2021,3,Yadgir,220170,19673784,16.7670964,77.1403984,Southern Region
Karnataka,2021,3,Bengaluru Urban,11321012,423965215,12.8632604,77.4338693,Southern Region
Karnataka,2021,3,Chikkaballapura,429845,31188426,13.5883185,77.78043012088901,Southern Region
Karnataka,2021,3,Davanagere,584571,32345530,14.25041265,75.82562831445583,Southern Region
Karnataka,2021,3,Bagalkote,517079,28300711,16.28998085,75.58255865030114,Southern Region
Karnataka,2021,3,Vijayapura,627795,43855268,16.811059649999997,75.89714732778502,Southern Region
Karnataka,2021,3,Koppal,333722,27282817,15.57825725,76.31063911702896,Southern Region
Karnataka,2021,3,Bidar,475158,37639565,18.02315245,77.249718672587,Southern Region
Karnataka,2021,3,Bengaluru Rural,735551,35599266,18.02315245,77.249718672587,Southern Region
Karnataka,2021,3,Raichur,492375,38619508,16.054719400000003,76.90160088383311,Southern Region
Karnataka,2021,3,Chamarajanagara,202168,15829867,11.9238058,76.9393558,Southern Region
Karnataka,2021,3,Dakshina Kannada,855634,21412918,12.82133045,75.22767162650372,Southern Region
Karnataka,2021,3,Hassan,566904,34788129,13.029374,76.17429357550145,Southern Region
Karnataka,2021,3,Dharwad,818797,34415050,15.37259455,75.13728310525259,Southern Region
Karnataka,2021,3,Shivamogga,566838,29165333,13.9326093,75.574978,Southern Region
Karnataka,2021,3,Udupi,437345,12928299,13.52617505,74.87325316307695,Southern Region
Karnataka,2021,3,Gadag,259426,19051279,15.416337,75.68075427946448,Southern Region
Karnataka,2021,4,Mysuru,1332579,84514082,12.1988434,76.61353212165531,Southern Region
Karnataka,2021,4,Chitradurga,447221,30870741,14.3051049,76.52948762295526,Southern Region
Karnataka,2021,4,Kalaburagi,743146,50879550,17.24191785,76.7753828143516,Southern Region
Karnataka,2021,4,Ramanagara,478668,38380184,12.72465905,77.32018505519862,Southern Region
Karnataka,2021,4,Mandya,564725,40149943,12.6336348,76.73023183296073,Southern Region
Karnataka,2021,4,Kodagu,187714,9753349,12.2335192,76.2818865,Southern Region
Karnataka,2021,4,Chikkamagaluru,358975,20950700,13.4005751,75.6327382353719,Southern Region
Karnataka,2021,4,Haveri,365257,21102930,14.714635,75.38456743047416,Southern Region
Karnataka,2021,4,Ballari,871581,62467773,15.34594225,76.82043303614613,Southern Region
Karnataka,2021,4,Belagavi,1393290,78020362,15.8572666,74.5069343,Southern Region
Karnataka,2021,4,Kolar,657607,52731050,13.1794187,78.26805837975584,Southern Region
Karnataka,2021,4,Uttara Kannada,422171,19025373,14.883333,74.583333,Southern Region
Karnataka,2021,4,Tumakuru,909976,63705876,13.3400771,77.1006208,Southern Region
Karnataka,2021,4,Yadgir,236490,16328222,16.7670964,77.1403984,Southern Region
Karnataka,2021,4,Bengaluru Urban,12038775,818047839,12.8632604,77.4338693,Southern Region
Karnataka,2021,4,Chikkaballapura,459988,36037978,13.5883185,77.78043012088901,Southern Region
Karnataka,2021,4,Davanagere,624570,39536906,14.25041265,75.82562831445583,Southern Region
Karnataka,2021,4,Bagalkote,554099,33560109,16.28998085,75.58255865030114,Southern Region
Karnataka,2021,4,Vijayapura,672340,39909595,16.811059649999997,75.89714732778502,Southern Region
Karnataka,2021,4,Koppal,357841,27558588,15.57825725,76.31063911702896,Southern Region
Karnataka,2021,4,Bidar,508686,40940770,18.02315245,77.249718672587,Southern Region
Karnataka,2021,4,Bengaluru Rural,785717,67129022,18.02315245,77.249718672587,Southern Region
Karnataka,2021,4,Raichur,528246,36140668,16.054719400000003,76.90160088383311,Southern Region
Karnataka,2021,4,Chamarajanagara,216215,13328889,11.9238058,76.9393558,Southern Region
Karnataka,2021,4,Dakshina Kannada,912133,36536741,12.82133045,75.22767162650372,Southern Region
Karnataka,2021,4,Hassan,606707,41053977,13.029374,76.17429357550145,Southern Region
Karnataka,2021,4,Dharwad,873847,53145629,15.37259455,75.13728310525259,Southern Region
Karnataka,2021,4,Shivamogga,606024,34524043,13.9326093,75.574978,Southern Region
Karnataka,2021,4,Udupi,466878,18132024,13.52617505,74.87325316307695,Southern Region
Karnataka,2021,4,Gadag,278180,17095600,15.416337,75.68075427946448,Southern Region
Karnataka,2022,1,Mysuru,1410095,60212662,12.1988434,76.61353212165531,Southern Region
Karnataka,2022,1,Chitradurga,476042,75601255,14.3051049,76.52948762295526,Southern Region
Karnataka,2022,1,Kalaburagi,788989,93474452,17.24191785,76.7753828143516,Southern Region
Karnataka,2022,1,Ramanagara,507965,39888160,12.72465905,77.32018505519862,Southern Region
Karnataka,2022,1,Mandya,599734,50077987,12.6336348,76.73023183296073,Southern Region
Karnataka,2022,1,Kodagu,198895,24301885,12.2335192,76.2818865,Southern Region
Karnataka,2022,1,Chikkamagaluru,381212,50668007,13.4005751,75.6327382353719,Southern Region
Karnataka,2022,1,Haveri,388930,37608581,14.714635,75.38456743047416,Southern Region
Karnataka,2022,1,Ballari,926458,72863480,15.34594225,76.82043303614613,Southern Region
Karnataka,2022,1,Belagavi,1477767,113297735,15.8572666,74.5069343,Southern Region
Karnataka,2022,1,Kolar,697883,46713217,13.1794187,78.26805837975584,Southern Region
Karnataka,2022,1,Uttara Kannada,448070,40902658,14.883333,74.583333,Southern Region
Karnataka,2022,1,Tumakuru,966743,108955851,13.3400771,77.1006208,Southern Region
Karnataka,2022,1,Yadgir,252073,39910614,16.7670964,77.1403984,Southern Region
Karnataka,2022,1,Bengaluru Urban,12707664,143835471,12.8632604,77.4338693,Southern Region
Karnataka,2022,1,Chikkaballapura,488750,44271673,13.5883185,77.78043012088901,Southern Region
Karnataka,2022,1,Davanagere,662751,51647249,14.25041265,75.82562831445583,Southern Region
Karnataka,2022,1,Bagalkote,589114,54473279,16.28998085,75.58255865030114,Southern Region
Karnataka,2022,1,Vijayapura,714643,87459432,16.811059649999997,75.89714732778502,Southern Region
Karnataka,2022,1,Koppal,381091,53448713,15.57825725,76.31063911702896,Southern Region
Karnataka,2022,1,Bidar,540642,60658637,18.02315245,77.249718672587,Southern Region
Karnataka,2022,1,Bengaluru Rural,833284,27030248,18.02315245,77.249718672587,Southern Region
Karnataka,2022,1,Raichur,562507,72023729,16.054719400000003,76.90160088383311,Southern Region
Karnataka,2022,1,Chamarajanagara,229823,31024564,11.9238058,76.9393558,Southern Region
Karnataka,2022,1,Dakshina Kannada,965225,24685281,12.82133045,75.22767162650372,Southern Region
Karnataka,2022,1,Hassan,644154,71061495,13.029374,76.17429357550145,Southern Region
Karnataka,2022,1,Dharwad,925787,35977756,15.37259455,75.13728310525259,Southern Region
Karnataka,2022,1,Shivamogga,643097,59603281,13.9326093,75.574978,Southern Region
Karnataka,2022,1,Udupi,494914,19689319,13.52617505,74.87325316307695,Southern Region
Karnataka,2022,1,Gadag,296047,35687374,15.416337,75.68075427946448,Southern Region
Karnataka,2022,2,Mysuru,1482427,72127262,12.1988434,76.61353212165531,Southern Region
Karnataka,2022,2,Chitradurga,502600,96368927,14.3051049,76.52948762295526,Southern Region
Karnataka,2022,2,Kalaburagi,831684,108949662,17.24191785,76.7753828143516,Southern Region
Karnataka,2022,2,Ramanagara,535182,51578618,12.72465905,77.32018505519862,Southern Region
Karnataka,2022,2,Mandya,632244,62828162,12.6336348,76.73023183296073,Southern Region
Karnataka,2022,2,Kodagu,209364,29788249,12.2335192,76.2818865,Southern Region
Karnataka,2022,2,Chikkamagaluru,401827,63884162,13.4005751,75.6327382353719,Southern Region
Karnataka,2022,2,Haveri,410677,48041831,14.714635,75.38456743047416,Southern Region
Karnataka,2022,2,Ballari,977999,88538682,15.34594225,76.82043303614613,Southern Region
Karnataka,2022,2,Belagavi,1556041,133664651,15.8572666,74.5069343,Southern Region
Karnataka,2022,2,Kolar,735683,54100392,13.1794187,78.26805837975584,Southern Region
Karnataka,2022,2,Uttara Kannada,472053,48879458,14.883333,74.583333,Southern Region
Karnataka,2022,2,Tumakuru,1018947,136619621,13.3400771,77.1006208,Southern Region
Karnataka,2022,2,Yadgir,266445,51753560,16.7670964,77.1403984,Southern Region
Karnataka,2022,2,Bengaluru Urban,13342916,130050013,12.8632604,77.4338693,Southern Region
Karnataka,2022,2,Chikkaballapura,515355,51313083,13.5883185,77.78043012088901,Southern Region
Karnataka,2022,2,Davanagere,698130,64853726,14.25041265,75.82562831445583,Southern Region
Karnataka,2022,2,Bagalkote,621654,62852153,16.28998085,75.58255865030114,Southern Region
Karnataka,2022,2,Vijayapura,753598,103460934,16.811059649999997,75.89714732778502,Southern Region
Karnataka,2022,2,Koppal,402659,69882234,15.57825725,76.31063911702896,Southern Region
Karnataka,2022,2,Bidar,570697,71050814,18.02315245,77.249718672587,Southern Region
Karnataka,2022,2,Bengaluru Rural,877678,29163677,18.02315245,77.249718672587,Southern Region
Karnataka,2022,2,Raichur,594248,86117589,16.054719400000003,76.90160088383311,Southern Region
Karnataka,2022,2,Chamarajanagara,242198,41236327,11.9238058,76.9393558,Southern Region
Karnataka,2022,2,Dakshina Kannada,1014820,29291316,12.82133045,75.22767162650372,Southern Region
Karnataka,2022,2,Hassan,678916,92008285,13.029374,76.17429357550145,Southern Region
Karnataka,2022,2,Dharwad,974500,40983508,15.37259455,75.13728310525259,Southern Region
Karnataka,2022,2,Shivamogga,677386,77584028,13.9326093,75.574978,Southern Region
Karnataka,2022,2,Udupi,521045,24607963,13.52617505,74.87325316307695,Southern Region
Karnataka,2022,2,Gadag,312474,43780950,15.416337,75.68075427946448,Southern Region
Karnataka,2022,3,Mysuru,1556384,72319040,12.1988434,76.61353212165531,Southern Region
Karnataka,2022,3,Chitradurga,528557,107271050,14.3051049,76.52948762295526,Southern Region
Karnataka,2022,3,Kalaburagi,874282,110059604,17.24191785,76.7753828143516,Southern Region
Karnataka,2022,3,Ramanagara,563154,53626831,12.72465905,77.32018505519862,Southern Region
Karnataka,2022,3,Mandya,665227,71746022,12.6336348,76.73023183296073,Southern Region
Karnataka,2022,3,Kodagu,219407,30433150,12.2335192,76.2818865,Southern Region
Karnataka,2022,3,Chikkamagaluru,421862,67297573,13.4005751,75.6327382353719,Southern Region
Karnataka,2022,3,Haveri,432627,49838706,14.714635,75.38456743047416,Southern Region
Karnataka,2022,3,Ballari,1030428,90880443,15.34594225,76.82043303614613,Southern Region
Karnataka,2022,3,Belagavi,1635855,140101425,15.8572666,74.5069343,Southern Region
Karnataka,2022,3,Kolar,774245,56113522,13.1794187,78.26805837975584,Southern Region
Karnataka,2022,3,Uttara Kannada,496232,49924522,14.883333,74.583333,Southern Region
Karnataka,2022,3,Tumakuru,1070793,150906339,13.3400771,77.1006208,Southern Region
Karnataka,2022,3,Yadgir,280412,58514122,16.7670964,77.1403984,Southern Region
Karnataka,2022,3,Bengaluru Urban,13997602,121199714,12.8632604,77.4338693,Southern Region
Karnataka,2022,3,Chikkaballapura,542150,55200382,13.5883185,77.78043012088901,Southern Region
Karnataka,2022,3,Davanagere,734360,65060403,14.25041265,75.82562831445583,Southern Region
Karnataka,2022,3,Bagalkote,654927,66299341,16.28998085,75.58255865030114,Southern Region
Karnataka,2022,3,Vijayapura,792750,109909660,16.811059649999997,75.89714732778502,Southern Region
Karnataka,2022,3,Koppal,424581,74449956,15.57825725,76.31063911702896,Southern Region
Karnataka,2022,3,Bidar,600650,71847800,18.02315245,77.249718672587,Southern Region
Karnataka,2022,3,Bengaluru Rural,924127,28699442,18.02315245,77.249718672587,Southern Region
Karnataka,2022,3,Raichur,626205,91804424,16.054719400000003,76.90160088383311,Southern Region
Karnataka,2022,3,Chamarajanagara,254664,45621827,11.9238058,76.9393558,Southern Region
Karnataka,2022,3,Dakshina Kannada,1065741,29745949,12.82133045,75.22767162650372,Southern Region
Karnataka,2022,3,Hassan,713468,91147841,13.029374,76.17429357550145,Southern Region
Karnataka,2022,3,Dharwad,1024771,43016397,15.37259455,75.13728310525259,Southern Region
Karnataka,2022,3,Shivamogga,711717,75645732,13.9326093,75.574978,Southern Region
Karnataka,2022,3,Udupi,547661,23631824,13.52617505,74.87325316307695,Southern Region
Karnataka,2022,3,Gadag,329155,45703393,15.416337,75.68075427946448,Southern Region
Karnataka,2022,4,Mysuru,1627802,150994790,12.1988434,76.61353212165531,Southern Region
Karnataka,2022,4,Chitradurga,552065,55215237,14.3051049,76.52948762295526,Southern Region
Karnataka,2022,4,Kalaburagi,913258,75680531,17.24191785,76.7753828143516,Southern Region
Karnataka,2022,4,Ramanagara,589205,67109026,12.72465905,77.32018505519862,Southern Region
Karnataka,2022,4,Mandya,695736,76092900,12.6336348,76.73023183296073,Southern Region
Karnataka,2022,4,Kodagu,227995,18581380,12.2335192,76.2818865,Southern Region
Karnataka,2022,4,Chikkamagaluru,439498,42015819,13.4005751,75.6327382353719,Southern Region
Karnataka,2022,4,Haveri,452477,41544154,14.714635,75.38456743047416,Southern Region
Karnataka,2022,4,Ballari,1079558,87804157,15.34594225,76.82043303614613,Southern Region
Karnataka,2022,4,Belagavi,1709145,137476151,15.8572666,74.5069343,Southern Region
Karnataka,2022,4,Kolar,810354,78457036,13.1794187,78.26805837975584,Southern Region
Karnataka,2022,4,Uttara Kannada,517643,33670229,14.883333,74.583333,Southern Region
Karnataka,2022,4,Tumakuru,1118547,108007687,13.3400771,77.1006208,Southern Region
Karnataka,2022,4,Yadgir,292816,26668954,16.7670964,77.1403984,Southern Region
Karnataka,2022,4,Bengaluru Urban,14654455,1137875291,12.8632604,77.4338693,Southern Region
Karnataka,2022,4,Chikkaballapura,567348,55214879,13.5883185,77.78043012088901,Southern Region
Karnataka,2022,4,Davanagere,768021,68709360,14.25041265,75.82562831445583,Southern Region
Karnataka,2022,4,Bagalkote,685069,56926164,16.28998085,75.58255865030114,Southern Region
Karnataka,2022,4,Vijayapura,828346,60288985,16.811059649999997,75.89714732778502,Southern Region
Karnataka,2022,4,Koppal,443983,43123975,15.57825725,76.31063911702896,Southern Region
Karnataka,2022,4,Bidar,628455,60958252,18.02315245,77.249718672587,Southern Region
Karnataka,2022,4,Bengaluru Rural,968384,101125704,18.02315245,77.249718672587,Southern Region
Karnataka,2022,4,Raichur,655421,52764596,16.054719400000003,76.90160088383311,Southern Region
Karnataka,2022,4,Chamarajanagara,265884,27819993,11.9238058,76.9393558,Southern Region
Karnataka,2022,4,Dakshina Kannada,1112661,62061010,12.82133045,75.22767162650372,Southern Region
Karnataka,2022,4,Hassan,744993,79244191,13.029374,76.17429357550145,Southern Region
Karnataka,2022,4,Dharwad,1073312,78733050,15.37259455,75.13728310525259,Southern Region
Karnataka,2022,4,Shivamogga,743138,66146848,13.9326093,75.574978,Southern Region
Karnataka,2022,4,Udupi,571724,32590884,13.52617505,74.87325316307695,Southern Region
Karnataka,2022,4,Gadag,344405,28743778,15.416337,75.68075427946448,Southern Region
